audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD2037,TRIP034,2024-02-06 12:16:30,810,77.4,loud,0
AUD2038,TRIP034,2024-02-06 12:17:00,840,65.6,conversation,0
AUD2039,TRIP034,2024-02-06 12:17:30,870,61.0,normal,0
AUD2040,TRIP034,2024-02-06 12:18:00,900,96.6,argument,30
AUD2041,TRIP034,2024-02-06 12:18:30,930,70.4,conversation,0
AUD2042,TRIP034,2024-02-06 12:19:00,960,77.7,loud,0
AUD2043,TRIP034,2024-02-06 12:19:30,990,72.2,loud,0
AUD2044,TRIP034,2024-02-06 12:20:00,1020,75.4,loud,0
AUD2045,TRIP034,2024-02-06 12:20:30,1050,76.7,loud,0
AUD2046,TRIP034,2024-02-06 12:21:00,1080,51.4,quiet,0
AUD2047,TRIP034,2024-02-06 12:21:30,1110,54.4,quiet,0
AUD2048,TRIP034,2024-02-06 12:22:00,1140,54.5,quiet,0
AUD2049,TRIP035,2024-02-06 12:29:00,0,70.0,conversation,0
AUD2050,TRIP035,2024-02-06 12:29:30,30,71.4,conversation,0
AUD2051,TRIP035,2024-02-06 12:30:00,60,67.6,conversation,0
AUD2052,TRIP035,2024-02-06 12:30:30,90,66.6,conversation,0
AUD2053,TRIP035,2024-02-06 12:31:00,120,66.7,conversation,0
AUD2054,TRIP035,2024-02-06 12:31:30,150,71.1,conversation,0
AUD2055,TRIP035,2024-02-06 12:32:00,180,70.2,conversation,0
AUD2056,TRIP035,2024-02-06 12:32:30,210,62.1,normal,0
AUD2057,TRIP035,2024-02-06 12:33:00,240,61.2,normal,0
AUD2058,TRIP035,2024-02-06 12:33:30,270,70.7,conversation,0
AUD2059,TRIP035,2024-02-06 12:34:00,300,71.5,conversation,0
AUD2060,TRIP035,2024-02-06 12:34:30,330,70.5,conversation,0
AUD2061,TRIP035,2024-02-06 12:35:00,360,64.1,normal,0
AUD2062,TRIP035,2024-02-06 12:35:30,390,61.2,normal,0
AUD2063,TRIP035,2024-02-06 12:36:00,420,68.7,conversation,0
AUD2064,TRIP035,2024-02-06 12:36:30,450,65.8,conversation,0
AUD2065,TRIP035,2024-02-06 12:37:00,480,63.4,normal,0
AUD2066,TRIP035,2024-02-06 12:37:30,510,64.6,normal,0
AUD2067,TRIP035,2024-02-06 12:38:00,540,92.3,argument,30
AUD2068,TRIP035,2024-02-06 12:38:30,570,66.2,conversation,0
AUD2069,TRIP035,2024-02-06 12:39:00,600,65.2,conversation,0
AUD2070,TRIP035,2024-02-06 12:39:30,630,73.8,loud,0
AUD2071,TRIP035,2024-02-06 12:40:00,660,75.6,loud,0
AUD2072,TRIP035,2024-02-06 12:40:30,690,76.9,loud,0
AUD2073,TRIP035,2024-02-06 12:41:00,720,79.2,loud,0
AUD2074,TRIP035,2024-02-06 12:41:30,750,70.6,conversation,0
AUD2075,TRIP035,2024-02-06 12:42:00,780,81.7,loud,0
AUD2076,TRIP035,2024-02-06 12:42:30,810,64.5,normal,0
AUD2077,TRIP035,2024-02-06 12:43:00,840,60.5,normal,0
AUD2078,TRIP035,2024-02-06 12:43:30,870,67.6,conversation,0
AUD2079,TRIP035,2024-02-06 12:44:00,900,71.9,conversation,0
AUD2080,TRIP035,2024-02-06 12:44:30,930,61.5,normal,0
AUD2081,TRIP035,2024-02-06 12:45:00,960,66.3,conversation,0
AUD2082,TRIP035,2024-02-06 12:45:30,990,60.5,normal,0
AUD2083,TRIP035,2024-02-06 12:46:00,1020,66.7,conversation,0
AUD2084,TRIP035,2024-02-06 12:46:30,1050,72.3,loud,0
AUD2085,TRIP035,2024-02-06 12:47:00,1080,63.6,normal,0
AUD2086,TRIP035,2024-02-06 12:47:30,1110,65.1,conversation,0
AUD2087,TRIP035,2024-02-06 12:48:00,1140,75.8,loud,0
AUD2088,TRIP035,2024-02-06 12:48:30,1170,74.0,loud,0
AUD2089,TRIP035,2024-02-06 12:49:00,1200,70.5,conversation,0
AUD2090,TRIP036,2024-02-06 12:57:00,0,54.1,quiet,0
AUD2091,TRIP036,2024-02-06 12:57:30,30,54.0,quiet,0
AUD2092,TRIP036,2024-02-06 12:58:00,60,54.1,quiet,0
AUD2093,TRIP036,2024-02-06 12:58:30,90,56.4,quiet,0
AUD2094,TRIP036,2024-02-06 12:59:00,120,55.1,quiet,0
AUD2095,TRIP036,2024-02-06 12:59:30,150,73.8,loud,0
AUD2096,TRIP036,2024-02-06 13:00:00,180,68.0,conversation,0
AUD2097,TRIP036,2024-02-06 13:00:30,210,68.8,conversation,0
AUD2098,TRIP036,2024-02-06 13:01:00,240,71.9,conversation,0
AUD2099,TRIP036,2024-02-06 13:01:30,270,68.6,conversation,0
AUD2100,TRIP036,2024-02-06 13:02:00,300,61.7,normal,0
AUD2101,TRIP036,2024-02-06 13:02:30,330,71.9,conversation,0
AUD2102,TRIP036,2024-02-06 13:03:00,360,60.9,normal,0
AUD2103,TRIP036,2024-02-06 13:03:30,390,65.6,conversation,0
AUD2104,TRIP036,2024-02-06 13:04:00,420,64.5,normal,0
AUD2105,TRIP036,2024-02-06 13:04:30,450,68.3,conversation,0
AUD2106,TRIP036,2024-02-06 13:05:00,480,65.5,conversation,0
AUD2107,TRIP036,2024-02-06 13:05:30,510,95.2,argument,30
AUD2108,TRIP036,2024-02-06 13:06:00,540,65.7,conversation,0
AUD2109,TRIP036,2024-02-06 13:06:30,570,62.5,normal,0
AUD2110,TRIP036,2024-02-06 13:07:00,600,71.6,conversation,0
AUD2111,TRIP036,2024-02-06 13:07:30,630,69.9,conversation,0
AUD2112,TRIP036,2024-02-06 13:08:00,660,61.5,normal,0
AUD2113,TRIP036,2024-02-06 13:08:30,690,63.9,normal,0
AUD2114,TRIP036,2024-02-06 13:09:00,720,76.4,loud,0
AUD2115,TRIP036,2024-02-06 13:09:30,750,79.1,loud,0
AUD2116,TRIP036,2024-02-06 13:10:00,780,74.1,loud,0
AUD2117,TRIP036,2024-02-06 13:10:30,810,59.7,normal,0
AUD2118,TRIP036,2024-02-06 13:11:00,840,57.7,quiet,0
AUD2119,TRIP036,2024-02-06 13:11:30,870,53.8,quiet,0
AUD2120,TRIP036,2024-02-06 13:12:00,900,55.0,quiet,0
AUD2121,TRIP036,2024-02-06 13:12:30,930,69.8,conversation,0
AUD2122,TRIP036,2024-02-06 13:13:00,960,64.2,normal,0
AUD2123,TRIP036,2024-02-06 13:13:30,990,63.2,normal,0
AUD2124,TRIP036,2024-02-06 13:14:00,1020,68.8,conversation,0
AUD2125,TRIP036,2024-02-06 13:14:30,1050,72.3,loud,0
AUD2126,TRIP036,2024-02-06 13:15:00,1080,74.8,loud,0
AUD2127,TRIP037,2024-02-06 13:24:00,0,52.5,quiet,0
AUD2128,TRIP037,2024-02-06 13:24:30,30,53.8,quiet,0
AUD2129,TRIP037,2024-02-06 13:25:00,60,53.9,quiet,0
AUD2130,TRIP037,2024-02-06 13:25:30,90,68.8,conversation,0
AUD2131,TRIP037,2024-02-06 13:26:00,120,69.2,conversation,0
AUD2132,TRIP037,2024-02-06 13:26:30,150,70.1,conversation,0
AUD2133,TRIP037,2024-02-06 13:27:00,180,68.5,conversation,0
AUD2134,TRIP037,2024-02-06 13:27:30,210,70.6,conversation,0
AUD2135,TRIP037,2024-02-06 13:28:00,240,93.3,argument,30
AUD2136,TRIP037,2024-02-06 13:28:30,270,67.9,conversation,0
AUD2137,TRIP037,2024-02-06 13:29:00,300,54.4,quiet,0
AUD2138,TRIP037,2024-02-06 13:29:30,330,52.7,quiet,0
AUD2139,TRIP037,2024-02-06 13:30:00,360,54.9,quiet,0
AUD2140,TRIP037,2024-02-06 13:30:30,390,76.6,loud,0
AUD2141,TRIP037,2024-02-06 13:31:00,420,73.9,loud,0
AUD2142,TRIP037,2024-02-06 13:31:30,450,76.0,loud,0
AUD2143,TRIP037,2024-02-06 13:32:00,480,74.5,loud,0
AUD2144,TRIP037,2024-02-06 13:32:30,510,71.8,conversation,0
AUD2145,TRIP037,2024-02-06 13:33:00,540,96.1,argument,30
AUD2146,TRIP037,2024-02-06 13:33:30,570,65.9,conversation,0
AUD2147,TRIP037,2024-02-06 13:34:00,600,65.8,conversation,0
AUD2148,TRIP037,2024-02-06 13:34:30,630,67.8,conversation,0
AUD2149,TRIP037,2024-02-06 13:35:00,660,68.2,conversation,0
AUD2150,TRIP037,2024-02-06 13:35:30,690,63.9,normal,0
AUD2151,TRIP037,2024-02-06 13:36:00,720,95.0,argument,30
AUD2152,TRIP037,2024-02-06 13:36:30,750,72.0,loud,0
AUD2153,TRIP037,2024-02-06 13:37:00,780,66.9,conversation,0
AUD2154,TRIP037,2024-02-06 13:37:30,810,68.4,conversation,0
AUD2155,TRIP037,2024-02-06 13:38:00,840,73.2,loud,0
AUD2156,TRIP037,2024-02-06 13:38:30,870,79.5,loud,0
AUD2157,TRIP037,2024-02-06 13:39:00,900,76.7,loud,0
AUD2158,TRIP037,2024-02-06 13:39:30,930,70.6,conversation,0
AUD2159,TRIP037,2024-02-06 13:40:00,960,64.1,normal,0
AUD2160,TRIP037,2024-02-06 13:40:30,990,67.4,conversation,0
AUD2161,TRIP037,2024-02-06 13:41:00,1020,79.4,loud,0
AUD2162,TRIP037,2024-02-06 13:41:30,1050,77.8,loud,0
AUD2163,TRIP037,2024-02-06 13:42:00,1080,65.8,conversation,0
AUD2164,TRIP037,2024-02-06 13:42:30,1110,66.1,conversation,0
AUD2165,TRIP037,2024-02-06 13:43:00,1140,71.3,conversation,0
AUD2166,TRIP037,2024-02-06 13:43:30,1170,76.5,loud,0
AUD2167,TRIP037,2024-02-06 13:44:00,1200,77.6,loud,0
AUD2168,TRIP037,2024-02-06 13:44:30,1230,66.1,conversation,0
AUD2169,TRIP037,2024-02-06 13:45:00,1260,79.5,loud,0
AUD2170,TRIP037,2024-02-06 13:45:30,1290,73.9,loud,0
AUD2171,TRIP037,2024-02-06 13:46:00,1320,77.0,loud,0
AUD2172,TRIP037,2024-02-06 13:46:30,1350,76.2,loud,0
AUD2173,TRIP037,2024-02-06 13:47:00,1380,75.0,loud,0
AUD2174,TRIP037,2024-02-06 13:47:30,1410,74.5,loud,0
AUD2175,TRIP037,2024-02-06 13:48:00,1440,73.5,loud,0
AUD2176,TRIP038,2024-02-06 13:53:00,0,52.7,quiet,0
AUD2177,TRIP038,2024-02-06 13:53:30,30,55.5,quiet,0
AUD2178,TRIP038,2024-02-06 13:54:00,60,59.7,normal,0
AUD2179,TRIP038,2024-02-06 13:54:30,90,66.4,conversation,0
AUD2180,TRIP038,2024-02-06 13:55:00,120,68.9,conversation,0
AUD2181,TRIP038,2024-02-06 13:55:30,150,69.1,conversation,0
AUD2182,TRIP038,2024-02-06 13:56:00,180,62.1,normal,0
AUD2183,TRIP038,2024-02-06 13:56:30,210,68.4,conversation,0
AUD2184,TRIP038,2024-02-06 13:57:00,240,66.6,conversation,0
AUD2185,TRIP038,2024-02-06 13:57:30,270,74.0,loud,0
AUD2186,TRIP038,2024-02-06 13:58:00,300,70.0,conversation,0
AUD2187,TRIP038,2024-02-06 13:58:30,330,65.3,conversation,0
AUD2188,TRIP038,2024-02-06 13:59:00,360,75.6,loud,0
AUD2189,TRIP038,2024-02-06 13:59:30,390,76.8,loud,0
AUD2190,TRIP038,2024-02-06 14:00:00,420,66.3,conversation,0
AUD2191,TRIP038,2024-02-06 14:00:30,450,73.3,loud,0
AUD2192,TRIP038,2024-02-06 14:01:00,480,75.8,loud,0
AUD2193,TRIP038,2024-02-06 14:01:30,510,64.9,normal,0
AUD2194,TRIP038,2024-02-06 14:02:00,540,81.0,loud,0
AUD2195,TRIP038,2024-02-06 14:02:30,570,75.0,loud,0
AUD2196,TRIP038,2024-02-06 14:03:00,600,90.8,argument,30
AUD2197,TRIP038,2024-02-06 14:03:30,630,68.6,conversation,0
AUD2198,TRIP038,2024-02-06 14:04:00,660,60.2,normal,0
AUD2199,TRIP038,2024-02-06 14:04:30,690,71.0,conversation,0
AUD2200,TRIP038,2024-02-06 14:05:00,720,71.5,conversation,0
AUD2201,TRIP038,2024-02-06 14:05:30,750,78.1,loud,0
AUD2202,TRIP038,2024-02-06 14:06:00,780,77.1,loud,0
AUD2203,TRIP038,2024-02-06 14:06:30,810,77.5,loud,0
AUD2204,TRIP038,2024-02-06 14:07:00,840,78.8,loud,0
AUD2205,TRIP038,2024-02-06 14:07:30,870,77.6,loud,0
AUD2206,TRIP038,2024-02-06 14:08:00,900,77.1,loud,0
AUD2207,TRIP038,2024-02-06 14:08:30,930,76.8,loud,0
AUD2208,TRIP038,2024-02-06 14:09:00,960,88.4,very_loud,30
AUD2209,TRIP038,2024-02-06 14:09:30,990,66.5,conversation,0
AUD2210,TRIP038,2024-02-06 14:10:00,1020,71.4,conversation,0
AUD2211,TRIP038,2024-02-06 14:10:30,1050,73.3,loud,0
AUD2212,TRIP038,2024-02-06 14:11:00,1080,70.6,conversation,0
AUD2213,TRIP038,2024-02-06 14:11:30,1110,60.3,normal,0
AUD2214,TRIP038,2024-02-06 14:12:00,1140,61.0,normal,0
AUD2215,TRIP038,2024-02-06 14:12:30,1170,61.6,normal,0
AUD2216,TRIP038,2024-02-06 14:13:00,1200,70.8,conversation,0
AUD2217,TRIP038,2024-02-06 14:13:30,1230,68.6,conversation,0
AUD2218,TRIP038,2024-02-06 14:14:00,1260,62.2,normal,0
AUD2219,TRIP038,2024-02-06 14:14:30,1290,68.8,conversation,0
AUD2220,TRIP038,2024-02-06 14:15:00,1320,71.0,conversation,0
AUD2221,TRIP038,2024-02-06 14:15:30,1350,64.7,normal,0
AUD2222,TRIP038,2024-02-06 14:16:00,1380,68.4,conversation,0
AUD2223,TRIP038,2024-02-06 14:16:30,1410,62.5,normal,0
AUD2224,TRIP038,2024-02-06 14:17:00,1440,72.3,loud,0
AUD2225,TRIP038,2024-02-06 14:17:30,1470,65.7,conversation,0
AUD2226,TRIP038,2024-02-06 14:18:00,1500,92.9,argument,30
AUD2227,TRIP038,2024-02-06 14:18:30,1530,81.0,loud,0
AUD2228,TRIP038,2024-02-06 14:19:00,1560,76.4,loud,0
AUD2229,TRIP038,2024-02-06 14:19:30,1590,66.1,conversation,0
AUD2230,TRIP038,2024-02-06 14:20:00,1620,68.4,conversation,0
AUD2231,TRIP038,2024-02-06 14:20:30,1650,60.8,normal,0
AUD2232,TRIP038,2024-02-06 14:21:00,1680,70.8,conversation,0
AUD2233,TRIP038,2024-02-06 14:21:30,1710,65.9,conversation,0
AUD2234,TRIP038,2024-02-06 14:22:00,1740,60.8,normal,0
AUD2235,TRIP038,2024-02-06 14:22:30,1770,71.1,conversation,0
AUD2236,TRIP038,2024-02-06 14:23:00,1800,69.3,conversation,0
AUD2237,TRIP038,2024-02-06 14:23:30,1830,66.2,conversation,0
AUD2238,TRIP038,2024-02-06 14:24:00,1860,76.3,loud,0
AUD2239,TRIP038,2024-02-06 14:24:30,1890,66.2,conversation,0
AUD2240,TRIP038,2024-02-06 14:25:00,1920,73.6,loud,0
AUD2241,TRIP038,2024-02-06 14:25:30,1950,73.8,loud,0
AUD2242,TRIP038,2024-02-06 14:26:00,1980,70.4,conversation,0
AUD2243,TRIP038,2024-02-06 14:26:30,2010,70.4,conversation,0
AUD2244,TRIP038,2024-02-06 14:27:00,2040,63.4,normal,0
AUD2245,TRIP038,2024-02-06 14:27:30,2070,65.4,conversation,0
AUD2246,TRIP038,2024-02-06 14:28:00,2100,69.6,conversation,0
AUD2247,TRIP038,2024-02-06 14:28:30,2130,71.8,conversation,0
AUD2248,TRIP038,2024-02-06 14:29:00,2160,60.0,normal,0
AUD2249,TRIP038,2024-02-06 14:29:30,2190,71.6,conversation,0
AUD2250,TRIP038,2024-02-06 14:30:00,2220,69.1,conversation,0
AUD2251,TRIP038,2024-02-06 14:30:30,2250,61.9,normal,0
AUD2252,TRIP038,2024-02-06 14:31:00,2280,69.5,conversation,0
AUD2253,TRIP038,2024-02-06 14:31:30,2310,62.5,normal,0
AUD2254,TRIP038,2024-02-06 14:32:00,2340,50.4,quiet,0
AUD2255,TRIP038,2024-02-06 14:32:30,2370,51.5,quiet,0
AUD2256,TRIP038,2024-02-06 14:33:00,2400,51.1,quiet,0
AUD2257,TRIP039,2024-02-06 14:40:00,0,71.0,conversation,0
AUD2258,TRIP039,2024-02-06 14:40:30,30,71.8,conversation,0
AUD2259,TRIP039,2024-02-06 14:41:00,60,67.4,conversation,0
AUD2260,TRIP039,2024-02-06 14:41:30,90,71.3,conversation,0
AUD2261,TRIP039,2024-02-06 14:42:00,120,61.7,normal,0
AUD2262,TRIP039,2024-02-06 14:42:30,150,63.7,normal,0
AUD2263,TRIP039,2024-02-06 14:43:00,180,65.1,conversation,0
AUD2264,TRIP039,2024-02-06 14:43:30,210,75.7,loud,0
AUD2265,TRIP039,2024-02-06 14:44:00,240,72.3,loud,0
AUD2266,TRIP039,2024-02-06 14:44:30,270,78.8,loud,0
AUD2267,TRIP039,2024-02-06 14:45:00,300,75.7,loud,0
AUD2268,TRIP039,2024-02-06 14:45:30,330,73.9,loud,0
AUD2269,TRIP039,2024-02-06 14:46:00,360,73.7,loud,0
AUD2270,TRIP039,2024-02-06 14:46:30,390,67.7,conversation,0
AUD2271,TRIP039,2024-02-06 14:47:00,420,77.6,loud,0
AUD2272,TRIP039,2024-02-06 14:47:30,450,76.4,loud,0
AUD2273,TRIP039,2024-02-06 14:48:00,480,67.0,conversation,0
AUD2274,TRIP039,2024-02-06 14:48:30,510,64.3,normal,0
AUD2275,TRIP039,2024-02-06 14:49:00,540,64.5,normal,0
AUD2276,TRIP039,2024-02-06 14:49:30,570,71.9,conversation,0
AUD2277,TRIP039,2024-02-06 14:50:00,600,63.2,normal,0
AUD2278,TRIP039,2024-02-06 14:50:30,630,65.7,conversation,0
AUD2279,TRIP039,2024-02-06 14:51:00,660,62.0,normal,0
AUD2280,TRIP039,2024-02-06 14:51:30,690,71.5,conversation,0
AUD2281,TRIP039,2024-02-06 14:52:00,720,62.9,normal,0
AUD2282,TRIP039,2024-02-06 14:52:30,750,60.7,normal,0
AUD2283,TRIP039,2024-02-06 14:53:00,780,60.5,normal,0
AUD2284,TRIP039,2024-02-06 14:53:30,810,60.1,normal,0
AUD2285,TRIP039,2024-02-06 14:54:00,840,65.4,conversation,0
AUD2286,TRIP039,2024-02-06 14:54:30,870,65.8,conversation,0
AUD2287,TRIP039,2024-02-06 14:55:00,900,64.2,normal,0
AUD2288,TRIP039,2024-02-06 14:55:30,930,69.8,conversation,0
AUD2289,TRIP039,2024-02-06 14:56:00,960,68.7,conversation,0
AUD2290,TRIP039,2024-02-06 14:56:30,990,71.0,conversation,0
AUD2291,TRIP039,2024-02-06 14:57:00,1020,73.8,loud,0
AUD2292,TRIP039,2024-02-06 14:57:30,1050,74.8,loud,0
AUD2293,TRIP039,2024-02-06 14:58:00,1080,76.7,loud,0
AUD2294,TRIP040,2024-02-06 15:06:00,0,50.9,quiet,0
AUD2295,TRIP040,2024-02-06 15:06:30,30,60.0,normal,0
AUD2296,TRIP040,2024-02-06 15:07:00,60,59.8,normal,0
AUD2297,TRIP040,2024-02-06 15:07:30,90,61.2,normal,0
AUD2298,TRIP040,2024-02-06 15:08:00,120,67.1,conversation,0
AUD2299,TRIP040,2024-02-06 15:08:30,150,68.4,conversation,0
AUD2300,TRIP040,2024-02-06 15:09:00,180,65.8,conversation,0
AUD2301,TRIP040,2024-02-06 15:09:30,210,66.9,conversation,0
AUD2302,TRIP040,2024-02-06 15:10:00,240,62.7,normal,0
AUD2303,TRIP040,2024-02-06 15:10:30,270,69.0,conversation,0
AUD2304,TRIP040,2024-02-06 15:11:00,300,69.9,conversation,0
AUD2305,TRIP040,2024-02-06 15:11:30,330,65.0,conversation,0
AUD2306,TRIP040,2024-02-06 15:12:00,360,66.7,conversation,0
AUD2307,TRIP040,2024-02-06 15:12:30,390,70.3,conversation,0
AUD2308,TRIP040,2024-02-06 15:13:00,420,62.7,normal,0
AUD2309,TRIP040,2024-02-06 15:13:30,450,66.8,conversation,0
AUD2310,TRIP040,2024-02-06 15:14:00,480,66.8,conversation,0
AUD2311,TRIP040,2024-02-06 15:14:30,510,75.3,loud,0
AUD2312,TRIP040,2024-02-06 15:15:00,540,75.6,loud,0
AUD2313,TRIP040,2024-02-06 15:15:30,570,89.8,very_loud,30
AUD2314,TRIP040,2024-02-06 15:16:00,600,73.0,loud,0
AUD2315,TRIP040,2024-02-06 15:16:30,630,70.4,conversation,0
AUD2316,TRIP040,2024-02-06 15:17:00,660,67.7,conversation,0
AUD2317,TRIP040,2024-02-06 15:17:30,690,66.6,conversation,0
AUD2318,TRIP040,2024-02-06 15:18:00,720,71.4,conversation,0
AUD2319,TRIP040,2024-02-06 15:18:30,750,60.8,normal,0
AUD2320,TRIP040,2024-02-06 15:19:00,780,65.7,conversation,0
AUD2321,TRIP040,2024-02-06 15:19:30,810,64.6,normal,0
AUD2322,TRIP040,2024-02-06 15:20:00,840,64.3,normal,0
AUD2323,TRIP040,2024-02-06 15:20:30,870,71.7,conversation,0
AUD2324,TRIP040,2024-02-06 15:21:00,900,60.6,normal,0
AUD2325,TRIP040,2024-02-06 15:21:30,930,65.1,conversation,0
AUD2326,TRIP040,2024-02-06 15:22:00,960,70.7,conversation,0
AUD2327,TRIP040,2024-02-06 15:22:30,990,65.3,conversation,0
AUD2328,TRIP040,2024-02-06 15:23:00,1020,60.1,normal,0
AUD2329,TRIP040,2024-02-06 15:23:30,1050,72.9,loud,0
AUD2330,TRIP040,2024-02-06 15:24:00,1080,69.3,conversation,0
AUD2331,TRIP040,2024-02-06 15:24:30,1110,69.2,conversation,0
AUD2332,TRIP040,2024-02-06 15:25:00,1140,76.3,loud,0
AUD2333,TRIP040,2024-02-06 15:25:30,1170,63.9,normal,0
AUD2334,TRIP040,2024-02-06 15:26:00,1200,60.6,normal,0
AUD2335,TRIP040,2024-02-06 15:26:30,1230,93.1,argument,30
AUD2336,TRIP040,2024-02-06 15:27:00,1260,61.4,normal,0
AUD2337,TRIP041,2024-02-06 08:06:00,0,70.4,conversation,0
AUD2338,TRIP041,2024-02-06 08:06:30,30,74.9,loud,0
AUD2339,TRIP041,2024-02-06 08:07:00,60,72.7,loud,0
AUD2340,TRIP041,2024-02-06 08:07:30,90,67.7,conversation,0
AUD2341,TRIP041,2024-02-06 08:08:00,120,57.2,quiet,0
AUD2342,TRIP041,2024-02-06 08:08:30,150,55.9,quiet,0
AUD2343,TRIP041,2024-02-06 08:09:00,180,56.5,quiet,0
AUD2344,TRIP041,2024-02-06 08:09:30,210,59.2,normal,0
AUD2345,TRIP041,2024-02-06 08:10:00,240,54.2,quiet,0
AUD2346,TRIP041,2024-02-06 08:10:30,270,81.1,loud,0
AUD2347,TRIP041,2024-02-06 08:11:00,300,71.7,conversation,0
AUD2348,TRIP041,2024-02-06 08:11:30,330,73.1,loud,0
AUD2349,TRIP041,2024-02-06 08:12:00,360,72.9,loud,0
AUD2350,TRIP041,2024-02-06 08:12:30,390,72.0,loud,0
AUD2351,TRIP041,2024-02-06 08:13:00,420,65.3,conversation,0
AUD2352,TRIP041,2024-02-06 08:13:30,450,60.0,normal,0
AUD2353,TRIP041,2024-02-06 08:14:00,480,66.8,conversation,0
AUD2354,TRIP041,2024-02-06 08:14:30,510,67.1,conversation,0
AUD2355,TRIP041,2024-02-06 08:15:00,540,62.4,normal,0
AUD2356,TRIP041,2024-02-06 08:15:30,570,63.1,normal,0
AUD2357,TRIP041,2024-02-06 08:16:00,600,62.0,normal,0
AUD2358,TRIP041,2024-02-06 08:16:30,630,71.0,conversation,0
AUD2359,TRIP041,2024-02-06 08:17:00,660,66.4,conversation,0
AUD2360,TRIP041,2024-02-06 08:17:30,690,71.1,conversation,0
AUD2361,TRIP041,2024-02-06 08:18:00,720,62.8,normal,0
AUD2362,TRIP041,2024-02-06 08:18:30,750,68.6,conversation,0
AUD2363,TRIP041,2024-02-06 08:19:00,780,75.7,loud,0
AUD2364,TRIP041,2024-02-06 08:19:30,810,69.0,conversation,0
AUD2365,TRIP041,2024-02-06 08:20:00,840,79.1,loud,0
AUD2366,TRIP041,2024-02-06 08:20:30,870,72.9,loud,0
AUD2367,TRIP041,2024-02-06 08:21:00,900,77.6,loud,0
AUD2368,TRIP041,2024-02-06 08:21:30,930,79.6,loud,0
AUD2369,TRIP041,2024-02-06 08:22:00,960,71.9,conversation,0
AUD2370,TRIP041,2024-02-06 08:22:30,990,69.6,conversation,0
AUD2371,TRIP041,2024-02-06 08:23:00,1020,65.7,conversation,0
AUD2372,TRIP041,2024-02-06 08:23:30,1050,78.0,loud,0
AUD2373,TRIP041,2024-02-06 08:24:00,1080,75.8,loud,0
AUD2374,TRIP041,2024-02-06 08:24:30,1110,68.1,conversation,0
AUD2375,TRIP041,2024-02-06 08:25:00,1140,74.6,loud,0
AUD2376,TRIP041,2024-02-06 08:25:30,1170,69.5,conversation,0
AUD2377,TRIP041,2024-02-06 08:26:00,1200,60.2,normal,0
AUD2378,TRIP041,2024-02-06 08:26:30,1230,66.3,conversation,0
AUD2379,TRIP041,2024-02-06 08:27:00,1260,51.2,quiet,0
AUD2380,TRIP041,2024-02-06 08:27:30,1290,54.9,quiet,0
AUD2381,TRIP041,2024-02-06 08:28:00,1320,68.9,conversation,0
AUD2382,TRIP041,2024-02-06 08:28:30,1350,70.0,conversation,0
AUD2383,TRIP041,2024-02-06 08:29:00,1380,70.5,conversation,0
AUD2384,TRIP041,2024-02-06 08:29:30,1410,73.0,loud,0
AUD2385,TRIP041,2024-02-06 08:30:00,1440,78.4,loud,0
AUD2386,TRIP041,2024-02-06 08:30:30,1470,80.1,loud,0
AUD2387,TRIP041,2024-02-06 08:31:00,1500,77.3,loud,0
AUD2388,TRIP041,2024-02-06 08:31:30,1530,76.8,loud,0
AUD2389,TRIP041,2024-02-06 08:32:00,1560,66.0,conversation,0
AUD2390,TRIP041,2024-02-06 08:32:30,1590,62.4,normal,0
AUD2391,TRIP041,2024-02-06 08:33:00,1620,61.6,normal,0
AUD2392,TRIP041,2024-02-06 08:33:30,1650,73.0,loud,0
AUD2393,TRIP041,2024-02-06 08:34:00,1680,63.1,normal,0
AUD2394,TRIP041,2024-02-06 08:34:30,1710,72.7,loud,0
AUD2395,TRIP041,2024-02-06 08:35:00,1740,63.8,normal,0
AUD2396,TRIP041,2024-02-06 08:35:30,1770,62.4,normal,0
AUD2397,TRIP041,2024-02-06 08:36:00,1800,68.3,conversation,0
AUD2398,TRIP041,2024-02-06 08:36:30,1830,62.8,normal,0
AUD2399,TRIP041,2024-02-06 08:37:00,1860,76.3,loud,0
AUD2400,TRIP041,2024-02-06 08:37:30,1890,67.6,conversation,0
AUD2401,TRIP041,2024-02-06 08:38:00,1920,67.6,conversation,0
AUD2402,TRIP041,2024-02-06 08:38:30,1950,75.1,loud,0
AUD2403,TRIP041,2024-02-06 08:39:00,1980,77.8,loud,0
AUD2404,TRIP041,2024-02-06 08:39:30,2010,71.3,conversation,0
AUD2405,TRIP041,2024-02-06 08:40:00,2040,74.0,loud,0
AUD2406,TRIP041,2024-02-06 08:40:30,2070,77.4,loud,0
AUD2407,TRIP041,2024-02-06 08:41:00,2100,77.6,loud,0
AUD2408,TRIP041,2024-02-06 08:41:30,2130,70.3,conversation,0
AUD2409,TRIP041,2024-02-06 08:42:00,2160,73.1,loud,0
AUD2410,TRIP041,2024-02-06 08:42:30,2190,77.3,loud,0
AUD2411,TRIP041,2024-02-06 08:43:00,2220,80.6,loud,0
AUD2412,TRIP041,2024-02-06 08:43:30,2250,81.3,loud,0
AUD2413,TRIP041,2024-02-06 08:44:00,2280,78.8,loud,0
AUD2414,TRIP041,2024-02-06 08:44:30,2310,78.2,loud,0
