sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC1703,TRIP015,2024-02-06 07:54:00,720,0.2981,-0.0298,9.7269,15.5,19.098,72.8553
ACC1704,TRIP015,2024-02-06 07:54:15,735,0.0803,-0.0751,9.7552,14.8,19.0982,72.8549
ACC1705,TRIP015,2024-02-06 07:54:30,750,-0.3335,-0.2583,6.5042,9.5,19.0985,72.855
ACC1706,TRIP015,2024-02-06 07:54:45,765,0.25,0.3352,7.0131,7.3,19.0983,72.855
ACC1707,TRIP015,2024-02-06 07:55:00,780,-0.2535,0.3028,12.783,5.0,19.0982,72.8551
ACC1708,TRIP015,2024-02-06 07:55:15,795,0.1633,0.2756,9.514,5.0,19.0982,72.8552
ACC1709,TRIP015,2024-02-06 07:55:30,810,0.0719,-0.1071,6.6823,5.0,19.0984,72.8553
ACC1710,TRIP015,2024-02-06 07:55:45,825,0.152,0.0632,6.5195,5.0,19.0985,72.8551
ACC1711,TRIP015,2024-02-06 07:56:00,840,-0.0573,0.0052,11.0417,5.0,19.0987,72.8552
ACC1712,TRIP015,2024-02-06 07:56:15,855,0.3679,-0.1127,11.4398,5.0,19.0987,72.8553
ACC1713,TRIP015,2024-02-06 07:56:30,870,-0.0672,-0.3734,9.7019,10.0,19.0986,72.855
ACC1714,TRIP015,2024-02-06 07:56:45,885,-0.0365,-0.1898,9.7946,10.3,19.0983,72.8549
ACC1715,TRIP015,2024-02-06 07:57:00,900,0.1166,-0.2998,9.8224,12.7,19.0988,72.8549
ACC1716,TRIP015,2024-02-06 07:57:15,915,0.1553,0.2772,9.6835,10.0,19.0987,72.8549
ACC1717,TRIP015,2024-02-06 07:57:30,930,-0.2934,-0.0054,9.8463,10.0,19.0984,72.8548
ACC1718,TRIP015,2024-02-06 07:57:45,945,0.1675,-0.2249,9.6553,10.8,19.0985,72.8549
ACC1719,TRIP015,2024-02-06 07:58:00,960,0.1725,0.0571,9.7608,10.0,19.0982,72.8545
ACC1720,TRIP015,2024-02-06 07:58:15,975,0.2318,-0.3067,9.696,10.0,19.098,72.8541
ACC1721,TRIP015,2024-02-06 07:58:30,990,-0.0993,0.3802,9.828,10.7,19.0976,72.8544
ACC1722,TRIP015,2024-02-06 07:58:45,1005,0.1626,-0.1507,9.6988,10.0,19.0974,72.8546
ACC1723,TRIP015,2024-02-06 07:59:00,1020,0.1825,-0.2567,9.6021,10.0,19.0977,72.8545
ACC1724,TRIP015,2024-02-06 07:59:15,1035,-0.2313,0.2409,9.8105,11.2,19.0974,72.8548
ACC1725,TRIP015,2024-02-06 07:59:30,1050,-0.1866,0.1603,9.6421,10.0,19.0976,72.8544
ACC1726,TRIP015,2024-02-06 07:59:45,1065,-0.053,-2.2998,9.6258,0.0,19.0976,72.8544
ACC1727,TRIP015,2024-02-06 08:00:00,1080,-0.3348,-2.7052,9.5782,0.0,19.0976,72.8544
ACC1728,TRIP015,2024-02-06 08:00:15,1095,-0.2109,-2.823,9.7021,0.0,19.0976,72.8544
ACC1729,TRIP015,2024-02-06 08:00:30,1110,-0.0996,-1.9263,9.6271,0.0,19.0976,72.8544
ACC1730,TRIP015,2024-02-06 08:00:45,1125,0.2032,-3.6425,9.5135,0.0,19.0976,72.8544
ACC1731,TRIP015,2024-02-06 08:01:00,1140,0.1002,-2.1549,9.5572,0.0,19.0976,72.8544
ACC1732,TRIP015,2024-02-06 08:01:15,1155,-0.3122,-3.0728,9.7384,0.0,19.0976,72.8544
ACC1733,TRIP015,2024-02-06 08:01:30,1170,-0.3918,-3.7216,9.6568,0.0,19.0976,72.8544
ACC1734,TRIP015,2024-02-06 08:01:45,1185,0.2804,-3.7202,9.719,0.0,19.0976,72.8544
ACC1735,TRIP015,2024-02-06 08:02:00,1200,0.2215,-3.7126,9.5234,0.0,19.0976,72.8544
ACC1736,TRIP015,2024-02-06 08:02:15,1215,2.8546,-0.404,9.7075,5.0,19.0976,72.8544
ACC1737,TRIP015,2024-02-06 08:02:30,1230,-2.986,-0.4103,9.7365,5.0,19.0974,72.8542
ACC1738,TRIP015,2024-02-06 08:02:45,1245,-1.8955,0.3421,9.7484,5.0,19.0976,72.8541
ACC1739,TRIP015,2024-02-06 08:03:00,1260,-1.7263,-0.4188,9.7737,5.0,19.0974,72.8541
ACC1740,TRIP015,2024-02-06 08:03:15,1275,-2.0747,0.2004,9.786,5.0,19.0976,72.8541
ACC1741,TRIP015,2024-02-06 08:03:30,1290,1.5907,0.0812,9.7558,5.0,19.0976,72.8541
ACC1742,TRIP015,2024-02-06 08:03:45,1305,0.0627,1.8345,9.5974,12.4,19.0975,72.8539
ACC1743,TRIP015,2024-02-06 08:04:00,1320,0.2004,1.6769,9.7922,21.5,19.0973,72.8538
ACC1744,TRIP015,2024-02-06 08:04:15,1335,0.0088,2.5265,9.7716,27.4,19.0977,72.853
ACC1745,TRIP015,2024-02-06 08:04:30,1350,0.0565,2.8745,9.5745,31.6,19.0983,72.8541
ACC1746,TRIP015,2024-02-06 08:04:45,1365,0.0358,3.11,9.7718,39.0,19.0979,72.8533
ACC1747,TRIP015,2024-02-06 08:05:00,1380,-0.0234,3.416,9.7722,47.3,19.0995,72.8525
ACC1748,TRIP015,2024-02-06 08:05:15,1395,0.0174,2.3113,9.6435,51.8,19.1008,72.8539
ACC1749,TRIP015,2024-02-06 08:05:30,1410,0.1367,3.3323,9.6909,60.1,19.1002,72.8538
ACC1750,TRIP015,2024-02-06 08:05:45,1425,0.2682,2.221,9.61,68.7,19.1023,72.8545
ACC1751,TRIP015,2024-02-06 08:06:00,1440,-0.0642,3.3624,9.6987,70.0,19.1022,72.8564
ACC1752,TRIP015,2024-02-06 08:06:15,1455,0.2502,-0.1549,9.6219,65.0,19.1043,72.8585
ACC1753,TRIP015,2024-02-06 08:06:30,1470,-0.1061,0.352,9.7439,64.1,19.1056,72.859
ACC1754,TRIP015,2024-02-06 08:06:45,1485,0.2924,-0.1874,9.6962,61.9,19.105,72.86
ACC1755,TRIP015,2024-02-06 08:07:00,1500,0.0356,-0.2437,11.6522,59.7,19.1058,72.8589
ACC1756,TRIP015,2024-02-06 08:07:15,1515,-0.0337,-0.3166,12.3985,55.9,19.1054,72.8596
ACC1757,TRIP015,2024-02-06 08:07:30,1530,0.1847,-0.0035,9.9504,50.3,19.1036,72.8601
ACC1758,TRIP015,2024-02-06 08:07:45,1545,0.2525,0.1264,11.3043,46.1,19.103,72.8591
ACC1759,TRIP015,2024-02-06 08:08:00,1560,-0.0315,-0.1864,10.9218,43.4,19.1043,72.8591
ACC1760,TRIP015,2024-02-06 08:08:15,1575,-0.1269,0.1936,7.4593,38.7,19.1049,72.8588
ACC1761,TRIP015,2024-02-06 08:08:30,1590,-0.056,0.1456,9.1438,33.1,19.1048,72.8579
ACC1762,TRIP015,2024-02-06 08:08:45,1605,0.2565,-0.106,9.7623,35.0,19.1059,72.8568
ACC1763,TRIP015,2024-02-06 08:09:00,1620,-0.2088,0.2851,9.6445,35.9,19.1047,72.8555
ACC1764,TRIP015,2024-02-06 08:09:15,1635,0.2511,0.2105,9.7323,38.7,19.1053,72.8544
ACC1765,TRIP015,2024-02-06 08:09:30,1650,0.2451,-0.2412,9.6495,39.5,19.1041,72.8559
ACC1766,TRIP015,2024-02-06 08:09:45,1665,0.1705,-0.1248,9.7798,37.6,19.1047,72.8569
ACC1767,TRIP015,2024-02-06 08:10:00,1680,0.041,-0.0352,9.7651,30.5,19.1055,72.8573
ACC1768,TRIP015,2024-02-06 08:10:15,1695,0.0328,0.0282,9.7722,26.1,19.1062,72.8577
ACC1769,TRIP015,2024-02-06 08:10:30,1710,-0.0413,-0.015,9.7535,21.3,19.1056,72.8576
ACC1770,TRIP015,2024-02-06 08:10:45,1725,0.033,-0.03,9.7539,13.5,19.1059,72.8579
ACC1771,TRIP015,2024-02-06 08:11:00,1740,-0.0146,0.0345,9.8324,10.4,19.1056,72.8578
ACC1772,TRIP015,2024-02-06 08:11:15,1755,0.0423,0.0262,9.8034,4.9,19.1057,72.8578
ACC1773,TRIP015,2024-02-06 08:11:30,1770,-0.0057,-0.0237,9.7645,0.6,19.1057,72.8578
ACC1774,TRIP015,2024-02-06 08:11:45,1785,-0.0246,-0.0346,9.806,0.0,19.1057,72.8578
ACC1775,TRIP015,2024-02-06 08:12:00,1800,0.2161,1.8573,9.7896,8.3,19.1058,72.8579
ACC1776,TRIP015,2024-02-06 08:12:15,1815,0.1742,2.4576,9.7497,17.7,19.1055,72.8584
ACC1777,TRIP015,2024-02-06 08:12:30,1830,-0.1371,2.8673,9.6729,22.1,19.1057,72.8585
ACC1778,TRIP015,2024-02-06 08:12:45,1845,0.096,1.9395,9.6463,30.0,19.1053,72.8574
ACC1779,TRIP015,2024-02-06 08:13:00,1860,0.0984,1.9585,9.757,36.4,19.1041,72.8582
ACC1780,TRIP015,2024-02-06 08:13:15,1875,-0.0575,-2.4152,9.518,22.0,19.1044,72.858
ACC1781,TRIP015,2024-02-06 08:13:30,1890,-0.0574,-3.9628,9.7333,11.3,19.1048,72.8579
ACC1782,TRIP015,2024-02-06 08:13:45,1905,-0.2903,-3.442,9.6086,4.5,19.1048,72.8577
ACC1783,TRIP015,2024-02-06 08:14:00,1920,0.1216,-3.7886,9.6822,0.0,19.1048,72.8577
ACC1784,TRIP015,2024-02-06 08:14:15,1935,-0.0752,-2.7539,9.6308,0.0,19.1048,72.8577
ACC1785,TRIP015,2024-02-06 08:14:30,1950,0.1787,0.3881,9.6463,10.0,19.1051,72.8575
ACC1786,TRIP015,2024-02-06 08:14:45,1965,-0.1577,0.1099,9.652,10.7,19.1052,72.8574
ACC1787,TRIP015,2024-02-06 08:15:00,1980,0.1158,-0.2376,9.7507,11.5,19.1053,72.8578
ACC1788,TRIP015,2024-02-06 08:15:15,1995,-0.2049,0.0689,9.688,10.5,19.1051,72.8575
ACC1789,TRIP015,2024-02-06 08:15:30,2010,-0.1366,-0.1738,9.76,10.0,19.105,72.8577
ACC1790,TRIP015,2024-02-06 08:15:45,2025,-0.005,-0.019,9.8441,4.5,19.1049,72.8577
ACC1791,TRIP015,2024-02-06 08:16:00,2040,-0.0073,0.0491,9.7757,0.0,19.1049,72.8577
ACC1792,TRIP015,2024-02-06 08:16:15,2055,-0.0314,-0.0036,9.7579,0.0,19.1049,72.8577
ACC1793,TRIP015,2024-02-06 08:16:30,2070,0.0069,-0.012,9.7821,0.0,19.1049,72.8577
ACC1794,TRIP015,2024-02-06 08:16:45,2085,-0.0265,-0.0422,9.7814,0.0,19.1049,72.8577
ACC1795,TRIP015,2024-02-06 08:17:00,2100,0.034,0.0263,9.8112,0.0,19.1049,72.8577
ACC1796,TRIP016,2024-02-06 08:25:00,0,-0.0379,0.0069,9.8103,0.0,19.1077,72.8417
ACC1797,TRIP016,2024-02-06 08:25:15,15,-0.0483,0.0259,9.8337,0.0,19.1077,72.8417
ACC1798,TRIP016,2024-02-06 08:25:30,30,0.0093,0.0001,9.7628,0.0,19.1077,72.8417
ACC1799,TRIP016,2024-02-06 08:25:45,45,-0.0342,0.0467,9.8498,0.0,19.1077,72.8417
ACC1800,TRIP016,2024-02-06 08:26:00,60,-0.0327,0.036,9.8262,0.0,19.1077,72.8417
ACC1801,TRIP016,2024-02-06 08:26:15,75,0.0278,-0.0463,9.751,0.0,19.1077,72.8417
ACC1802,TRIP016,2024-02-06 08:26:30,90,-0.0118,-0.0436,9.8224,0.0,19.1077,72.8417
ACC1803,TRIP016,2024-02-06 08:26:45,105,0.1242,-0.0867,9.6827,10.0,19.1076,72.8416
ACC1804,TRIP016,2024-02-06 08:27:00,120,-0.2986,0.3519,9.8427,10.0,19.1077,72.8416
ACC1805,TRIP016,2024-02-06 08:27:15,135,-0.2565,0.3476,9.7377,11.2,19.1076,72.8414
ACC1806,TRIP016,2024-02-06 08:27:30,150,-0.1857,-0.0741,9.8332,10.0,19.1074,72.8417
ACC1807,TRIP016,2024-02-06 08:27:45,165,0.1285,-0.0675,9.7854,10.0,19.1073,72.8418
ACC1808,TRIP016,2024-02-06 08:28:00,180,0.0242,-0.3776,9.738,11.0,19.1074,72.842
ACC1809,TRIP016,2024-02-06 08:28:15,195,0.0923,0.1173,9.8431,11.5,19.107,72.8423
ACC1810,TRIP016,2024-02-06 08:28:30,210,-0.187,-0.37,9.652,11.1,19.1068,72.8423
ACC1811,TRIP016,2024-02-06 08:28:45,225,-0.097,-0.0412,9.6842,11.5,19.1072,72.8422
ACC1812,TRIP016,2024-02-06 08:29:00,240,-0.1794,0.0163,9.6383,13.7,19.1076,72.8418
ACC1813,TRIP016,2024-02-06 08:29:15,255,-0.2594,0.1538,9.7676,12.0,19.1074,72.8418
ACC1814,TRIP016,2024-02-06 08:29:30,270,-0.2936,0.2847,9.6355,11.6,19.1074,72.8422
ACC1815,TRIP016,2024-02-06 08:29:45,285,-0.1962,-0.2153,9.7454,10.8,19.107,72.8426
ACC1816,TRIP016,2024-02-06 08:30:00,300,0.2507,3.0848,9.5617,15.8,19.1064,72.8423
ACC1817,TRIP016,2024-02-06 08:30:15,315,-0.202,3.0941,9.6232,19.9,19.1063,72.8418
ACC1818,TRIP016,2024-02-06 08:30:30,330,0.1333,3.3326,9.6147,29.2,19.1053,72.8425
ACC1819,TRIP016,2024-02-06 08:30:45,345,0.172,2.7014,9.7656,35.1,19.1047,72.8415
ACC1820,TRIP016,2024-02-06 08:31:00,360,0.025,2.5736,9.7801,44.7,19.1032,72.841
ACC1821,TRIP016,2024-02-06 08:31:15,375,0.1129,2.2706,9.7396,52.3,19.1044,72.8413
ACC1822,TRIP016,2024-02-06 08:31:30,390,0.1437,3.3943,9.6714,58.0,19.1033,72.8413
ACC1823,TRIP016,2024-02-06 08:31:45,405,-0.2748,2.8938,9.7956,62.3,19.1034,72.8435
ACC1824,TRIP016,2024-02-06 08:32:00,420,-0.27,3.3327,9.794,69.6,19.105,72.8448
ACC1825,TRIP016,2024-02-06 08:32:15,435,0.0717,2.0036,9.6387,70.0,19.1042,72.8453
ACC1826,TRIP016,2024-02-06 08:32:30,450,-0.0062,-3.1468,9.5636,60.1,19.1027,72.8437
ACC1827,TRIP016,2024-02-06 08:32:45,465,0.0729,-2.5787,9.7125,51.3,19.102,72.8449
ACC1828,TRIP016,2024-02-06 08:33:00,480,0.1539,-2.2038,9.5506,44.4,19.101,72.8457
ACC1829,TRIP016,2024-02-06 08:33:15,495,-0.0283,-2.2302,9.5026,33.4,19.1021,72.8445
ACC1830,TRIP016,2024-02-06 08:33:30,510,0.1597,-0.1494,9.797,35.0,19.1026,72.8434
ACC1831,TRIP016,2024-02-06 08:33:45,525,-0.1392,-0.0381,9.7245,37.3,19.1033,72.8432
ACC1832,TRIP016,2024-02-06 08:34:00,540,0.0403,-0.386,9.6201,36.2,19.1024,72.8443
ACC1833,TRIP016,2024-02-06 08:34:15,555,-0.1065,0.2917,9.8322,34.1,19.1026,72.8433
ACC1834,TRIP016,2024-02-06 08:34:30,570,-0.1105,0.1319,9.7454,33.6,19.1014,72.8435
ACC1835,TRIP016,2024-02-06 08:34:45,585,-0.0411,-0.3392,9.7658,32.4,19.102,72.8427
ACC1836,TRIP016,2024-02-06 08:35:00,600,-0.0962,-0.2444,9.781,33.1,19.1008,72.8431
ACC1837,TRIP016,2024-02-06 08:35:15,615,-0.1939,-0.2785,9.8374,35.2,19.0996,72.8435
ACC1838,TRIP016,2024-02-06 08:35:30,630,0.0068,0.3294,9.6282,33.2,19.0985,72.8441
ACC1839,TRIP016,2024-02-06 08:35:45,645,-0.0663,0.3911,9.7875,33.4,19.0979,72.8442
ACC1840,TRIP016,2024-02-06 08:36:00,660,-0.067,0.056,9.7256,35.4,19.0984,72.843
ACC1841,TRIP016,2024-02-06 08:36:15,675,-0.0604,-0.1514,9.7863,34.7,19.0981,72.8442
ACC1842,TRIP016,2024-02-06 08:36:30,690,0.0951,-0.3106,9.6352,35.3,19.0987,72.8435
ACC1843,TRIP016,2024-02-06 08:36:45,705,0.1396,0.3501,9.8293,35.5,19.0995,72.8425
ACC1844,TRIP016,2024-02-06 08:37:00,720,-0.246,0.2902,9.7116,35.9,19.1005,72.8435
ACC1845,TRIP016,2024-02-06 08:37:15,735,0.0297,-0.3544,9.8188,33.9,19.101,72.8425
ACC1846,TRIP016,2024-02-06 08:37:30,750,-0.1991,-0.3983,9.6013,33.4,19.0998,72.843
ACC1847,TRIP016,2024-02-06 08:37:45,765,0.0177,-0.212,9.7774,32.4,19.099,72.8424
ACC1848,TRIP016,2024-02-06 08:38:00,780,-0.0492,0.2483,9.6427,35.0,19.0991,72.8415
ACC1849,TRIP016,2024-02-06 08:38:15,795,-0.1936,0.0446,9.8224,36.5,19.1003,72.8425
ACC1850,TRIP016,2024-02-06 08:38:30,810,0.2516,-0.074,11.3554,31.8,19.1012,72.8418
ACC1851,TRIP016,2024-02-06 08:38:45,825,0.0417,0.3721,7.2063,29.1,19.1011,72.8412
ACC1852,TRIP016,2024-02-06 08:39:00,840,0.2329,-0.2391,7.9665,23.2,19.1006,72.8415
ACC1853,TRIP016,2024-02-06 08:39:15,855,-0.0185,0.1666,11.4676,18.3,19.1009,72.8409
ACC1854,TRIP016,2024-02-06 08:39:30,870,-0.0142,-0.0915,10.7292,12.5,19.1004,72.8413
ACC1855,TRIP016,2024-02-06 08:39:45,885,0.2163,0.0969,9.5361,10.1,19.1005,72.8411
ACC1856,TRIP016,2024-02-06 08:40:00,900,0.0025,-0.3115,12.8046,6.3,19.1005,72.8411
ACC1857,TRIP016,2024-02-06 08:40:15,915,-0.2795,-0.0874,8.8962,5.0,19.1007,72.8412
ACC1858,TRIP016,2024-02-06 08:40:30,930,-0.2633,0.2959,10.2358,5.0,19.1007,72.8412
ACC1859,TRIP016,2024-02-06 08:40:45,945,-0.0334,-0.1617,9.6341,10.0,19.1008,72.8408
ACC1860,TRIP016,2024-02-06 08:41:00,960,-0.0149,0.2119,9.703,12.2,19.1004,72.8406
ACC1861,TRIP016,2024-02-06 08:41:15,975,0.1078,-0.1961,9.688,12.5,19.1005,72.8404
ACC1862,TRIP016,2024-02-06 08:41:30,990,-0.2548,0.0072,9.8007,13.2,19.1006,72.8403
ACC1863,TRIP016,2024-02-06 08:41:45,1005,0.1851,-0.3145,9.6952,12.3,19.1005,72.8404
ACC1864,TRIP016,2024-02-06 08:42:00,1020,-0.1104,0.2339,9.6417,14.0,19.1005,72.8402
ACC1865,TRIP016,2024-02-06 08:42:15,1035,-0.062,-0.1681,9.7505,12.0,19.1002,72.8402
ACC1866,TRIP016,2024-02-06 08:42:30,1050,-0.0396,-0.0279,9.8056,7.6,19.1004,72.8401
ACC1867,TRIP016,2024-02-06 08:42:45,1065,-0.0238,0.0355,9.8495,1.8,19.1004,72.8401
ACC1868,TRIP016,2024-02-06 08:43:00,1080,-0.0485,0.0425,9.7947,0.0,19.1004,72.8401
ACC1869,TRIP017,2024-02-06 08:51:00,0,-0.0855,-0.1658,9.7395,10.0,19.0737,72.8659
ACC1870,TRIP017,2024-02-06 08:51:15,15,0.1326,-0.3844,9.6296,10.4,19.0737,72.8659
ACC1871,TRIP017,2024-02-06 08:51:30,30,-0.279,-0.3096,9.7875,10.2,19.0736,72.866
ACC1872,TRIP017,2024-02-06 08:51:45,45,-0.0096,0.1322,9.8387,10.0,19.0737,72.8657
ACC1873,TRIP017,2024-02-06 08:52:00,60,-0.0755,-0.1593,9.6097,10.4,19.074,72.8659
ACC1874,TRIP017,2024-02-06 08:52:15,75,0.2634,-0.2554,9.7522,10.0,19.0739,72.8657
ACC1875,TRIP017,2024-02-06 08:52:30,90,0.0959,-0.0483,9.6073,10.0,19.0737,72.8658
ACC1876,TRIP017,2024-02-06 08:52:45,105,0.1945,-0.2146,9.6563,10.6,19.0736,72.8655
ACC1877,TRIP017,2024-02-06 08:53:00,120,-0.0282,-0.0334,9.8329,2.8,19.0736,72.8655
ACC1878,TRIP017,2024-02-06 08:53:15,135,0.0423,0.014,9.8133,0.0,19.0736,72.8655
ACC1879,TRIP017,2024-02-06 08:53:30,150,0.0036,0.0046,9.7746,0.0,19.0736,72.8655
ACC1880,TRIP017,2024-02-06 08:53:45,165,-0.0187,-0.0094,9.8477,0.0,19.0736,72.8655
ACC1881,TRIP017,2024-02-06 08:54:00,180,0.2497,0.0233,9.7592,10.0,19.0736,72.8652
ACC1882,TRIP017,2024-02-06 08:54:15,195,0.2243,0.1854,9.8133,10.0,19.0738,72.865
ACC1883,TRIP017,2024-02-06 08:54:30,210,-0.2286,0.0645,9.7756,10.0,19.0741,72.8653
ACC1884,TRIP017,2024-02-06 08:54:45,225,0.0179,-0.063,9.8185,10.1,19.0737,72.8651
ACC1885,TRIP017,2024-02-06 08:55:00,240,0.0127,0.0807,9.6456,10.0,19.0735,72.8653
ACC1886,TRIP017,2024-02-06 08:55:15,255,-0.1289,0.0439,9.646,10.0,19.0735,72.8651
ACC1887,TRIP017,2024-02-06 08:55:30,270,0.1149,-0.0731,9.8079,11.1,19.0733,72.8648
ACC1888,TRIP017,2024-02-06 08:55:45,285,-0.1872,-0.1766,9.6954,13.3,19.0732,72.865
ACC1889,TRIP017,2024-02-06 08:56:00,300,0.1854,0.0711,9.6163,13.0,19.0731,72.8647
ACC1890,TRIP017,2024-02-06 08:56:15,315,0.0658,0.0601,9.7976,12.6,19.0735,72.8646
ACC1891,TRIP017,2024-02-06 08:56:30,330,0.0325,-0.0162,9.7444,13.7,19.0731,72.8646
ACC1892,TRIP017,2024-02-06 08:56:45,345,-0.1979,-0.1642,9.6692,13.2,19.0731,72.865
ACC1893,TRIP017,2024-02-06 08:57:00,360,0.1506,0.3208,9.7675,15.8,19.0734,72.8648
ACC1894,TRIP017,2024-02-06 08:57:15,375,0.0119,0.3564,9.7855,14.8,19.0736,72.8646
ACC1895,TRIP017,2024-02-06 08:57:30,390,-0.0353,0.067,9.7828,16.9,19.073,72.8641
ACC1896,TRIP017,2024-02-06 08:57:45,405,-0.2508,-0.3885,9.682,17.7,19.0735,72.864
ACC1897,TRIP017,2024-02-06 08:58:00,420,0.2553,0.2487,9.7975,18.2,19.0732,72.8646
ACC1898,TRIP017,2024-02-06 08:58:15,435,-0.174,0.0022,9.788,15.7,19.0735,72.8648
ACC1899,TRIP017,2024-02-06 08:58:30,450,2.7514,-0.4202,9.7891,10.6,19.0736,72.8649
ACC1900,TRIP017,2024-02-06 08:58:45,465,-2.1679,0.0771,9.6741,5.7,19.0737,72.8648
ACC1901,TRIP017,2024-02-06 08:59:00,480,-1.8315,0.2893,9.6179,5.0,19.0738,72.865
ACC1902,TRIP017,2024-02-06 08:59:15,495,1.53,0.2444,9.6244,5.0,19.0739,72.8649
ACC1903,TRIP017,2024-02-06 08:59:30,510,0.2117,0.3878,9.6768,10.0,19.0742,72.8649
ACC1904,TRIP017,2024-02-06 08:59:45,525,0.1303,-0.3658,9.6819,12.0,19.0745,72.8652
ACC1905,TRIP017,2024-02-06 09:00:00,540,-0.176,-0.3443,9.6858,14.3,19.0743,72.8654
ACC1906,TRIP017,2024-02-06 09:00:15,555,0.041,-0.2328,9.6605,15.4,19.0743,72.8655
ACC1907,TRIP017,2024-02-06 09:00:30,570,0.3813,-2.1486,9.6076,4.1,19.0743,72.8656
ACC1908,TRIP017,2024-02-06 09:00:45,585,-0.1226,-2.0701,9.5253,0.0,19.0743,72.8656
ACC1909,TRIP017,2024-02-06 09:01:00,600,-0.3659,-3.7051,9.627,0.0,19.0743,72.8656
ACC1910,TRIP017,2024-02-06 09:01:15,615,-0.2507,0.2458,9.6641,10.0,19.0741,72.8654
ACC1911,TRIP017,2024-02-06 09:01:30,630,0.236,0.0988,9.7741,11.9,19.0743,72.865
ACC1912,TRIP017,2024-02-06 09:01:45,645,-0.2253,-0.2489,9.7401,13.9,19.0738,72.8649
ACC1913,TRIP017,2024-02-06 09:02:00,660,-0.0482,-0.0622,9.8334,16.8,19.0732,72.8644
ACC1914,TRIP017,2024-02-06 09:02:15,675,0.0452,0.0601,9.6112,17.4,19.0736,72.865
ACC1915,TRIP017,2024-02-06 09:02:30,690,0.2505,0.2882,9.7567,17.4,19.0733,72.8653
ACC1916,TRIP017,2024-02-06 09:02:45,705,0.2765,-0.3105,9.7767,17.1,19.073,72.8651
ACC1917,TRIP017,2024-02-06 09:03:00,720,0.2357,-0.2914,9.7227,19.1,19.0734,72.8652
ACC1918,TRIP017,2024-02-06 09:03:15,735,0.1925,0.2205,9.7914,20.8,19.0738,72.8657
ACC1919,TRIP017,2024-02-06 09:03:30,750,0.0023,0.0182,9.6163,18.0,19.0735,72.8653
ACC1920,TRIP017,2024-02-06 09:03:45,765,0.1976,-0.3246,9.7794,17.4,19.0738,72.8652
ACC1921,TRIP017,2024-02-06 09:04:00,780,0.2709,-0.2456,9.8065,18.0,19.074,72.8647
ACC1922,TRIP017,2024-02-06 09:04:15,795,-0.1978,0.2959,9.8236,15.2,19.0737,72.8649
ACC1923,TRIP017,2024-02-06 09:04:30,810,-0.1764,-3.9567,9.6768,5.7,19.0735,72.8648
ACC1924,TRIP017,2024-02-06 09:04:45,825,0.0971,-2.4279,9.5774,0.0,19.0735,72.8648
ACC1925,TRIP017,2024-02-06 09:05:00,840,-0.1784,-1.9053,9.507,0.0,19.0735,72.8648
ACC1926,TRIP017,2024-02-06 09:05:15,855,0.2736,-2.2544,9.5464,0.0,19.0735,72.8648
ACC1927,TRIP017,2024-02-06 09:05:30,870,0.1388,-3.6207,9.5249,0.0,19.0735,72.8648
ACC1928,TRIP017,2024-02-06 09:05:45,885,-0.0411,-2.5638,9.514,0.0,19.0735,72.8648
ACC1929,TRIP017,2024-02-06 09:06:00,900,-0.1318,-2.2567,9.5977,0.0,19.0735,72.8648
ACC1930,TRIP017,2024-02-06 09:06:15,915,-0.3521,-2.9111,9.5341,0.0,19.0735,72.8648
ACC1931,TRIP017,2024-02-06 09:06:30,930,-0.0411,0.0253,9.7535,0.0,19.0735,72.8648
ACC1932,TRIP017,2024-02-06 09:06:45,945,-0.0314,-0.0475,9.8324,0.0,19.0735,72.8648
ACC1933,TRIP017,2024-02-06 09:07:00,960,0.0243,0.0292,9.8499,0.0,19.0735,72.8648
ACC1934,TRIP017,2024-02-06 09:07:15,975,-0.1191,0.2855,9.8327,10.0,19.0732,72.8646
ACC1935,TRIP017,2024-02-06 09:07:30,990,-0.0616,-0.2847,9.6453,10.0,19.0731,72.8643
ACC1936,TRIP017,2024-02-06 09:07:45,1005,0.23,-0.0993,9.6057,11.5,19.0731,72.8646
ACC1937,TRIP017,2024-02-06 09:08:00,1020,0.2538,2.4406,9.5697,19.3,19.0729,72.864
ACC1938,TRIP017,2024-02-06 09:08:15,1035,-0.2328,1.5741,9.5764,28.3,19.0726,72.8641
ACC1939,TRIP017,2024-02-06 09:08:30,1050,0.0222,3.3444,9.5727,35.7,19.0716,72.8653
ACC1940,TRIP017,2024-02-06 09:08:45,1065,0.2273,3.4613,9.7186,42.2,19.0715,72.8651
ACC1941,TRIP017,2024-02-06 09:09:00,1080,0.2447,2.5004,9.6173,47.0,19.0714,72.8669
ACC1942,TRIP017,2024-02-06 09:09:15,1095,0.2078,1.7613,9.6593,51.7,19.0696,72.8661
ACC1943,TRIP017,2024-02-06 09:09:30,1110,0.1585,3.3666,9.7421,56.0,19.0692,72.8671
ACC1944,TRIP017,2024-02-06 09:09:45,1125,-0.1377,3.3891,9.5598,61.4,19.0694,72.8671
ACC1945,TRIP017,2024-02-06 09:10:00,1140,-0.0539,2.0486,9.5969,66.3,19.068,72.8694
ACC1946,TRIP017,2024-02-06 09:10:15,1155,0.1568,-0.3984,9.6052,65.0,19.0672,72.8712
